
Ç³¼Ó,Á¤¿Â,ºÏ,ºÏºÏµ¿,ºÏµ¿,µ¿ºÏµ¿,µ¿,µ¿³²µ¿,³²µ¿,³²³²µ¿,³²,³²³²¼­,³²¼­,¼­³²¼­,¼­,¼­ºÏ¼­,ºÏ¼­,ºÏºÏ¼­,ÇÕ°è
~0.4,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7
0.5~3.3,0.0,1.4,4.0,8.8,9.3,1.7,1.1,0.8,0.3,1.0,2.5,5.7,7.6,15.6,7.9,1.8,2.1,71.5
3.4~7.9,0.0,0.1,0.0,0.6,5.8,0.3,0.1,0.0,0.1,0.1,0.4,2.9,4.7,8.1,3.5,0.0,0.0,26.8
ÇÕ°è,1.7,1.5,4.0,9.3,15.1,1.9,1.3,0.8,0.4,1.1,2.9,8.6,12.4,23.6,11.4,1.8,2.1,100.0

