
Ç³¼Ó,Á¤¿Â,ºÏ,ºÏºÏµ¿,ºÏµ¿,µ¿ºÏµ¿,µ¿,µ¿³²µ¿,³²µ¿,³²³²µ¿,³²,³²³²¼­,³²¼­,¼­³²¼­,¼­,¼­ºÏ¼­,ºÏ¼­,ºÏºÏ¼­,ÇÕ°è
~0.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
0.5~3.3,0.0,2.4,8.8,10.8,13.2,5.4,2.5,0.7,0.1,0.6,0.7,1.3,2.8,7.9,17.1,8.6,2.9,85.7
3.4~7.9,0.0,0.4,0.0,0.0,1.4,0.3,0.3,0.0,0.0,0.0,0.3,0.1,0.0,2.2,4.2,3.5,0.8,13.5
ÇÕ°è,0.8,2.8,8.8,10.8,14.6,5.7,2.8,0.7,0.1,0.6,1.0,1.4,2.8,10.1,21.3,12.1,3.8,100.0

