
Ç³¼Ó,Á¤¿Â,ºÏ,ºÏºÏµ¿,ºÏµ¿,µ¿ºÏµ¿,µ¿,µ¿³²µ¿,³²µ¿,³²³²µ¿,³²,³²³²¼­,³²¼­,¼­³²¼­,¼­,¼­ºÏ¼­,ºÏ¼­,ºÏºÏ¼­,ÇÕ°è
~0.4,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3
0.5~3.3,0.0,1.4,6.3,16.9,17.4,4.3,1.3,2.1,1.4,1.0,1.8,2.1,3.8,7.4,8.2,2.5,1.0,78.6
3.4~7.9,0.0,0.1,0.0,1.9,7.5,1.1,0.1,0.0,0.0,0.0,0.3,0.1,1.3,3.5,1.5,0.4,0.1,18.1
ÇÕ°è,3.3,1.5,6.3,18.9,24.9,5.4,1.4,2.1,1.4,1.0,2.1,2.2,5.0,10.8,9.7,2.9,1.1,100.0

