
Ç³¼Ó,Á¤¿Â,ºÏ,ºÏºÏµ¿,ºÏµ¿,µ¿ºÏµ¿,µ¿,µ¿³²µ¿,³²µ¿,³²³²µ¿,³²,³²³²¼­,³²¼­,¼­³²¼­,¼­,¼­ºÏ¼­,ºÏ¼­,ºÏºÏ¼­,ÇÕ°è
~0.4,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
0.5~3.3,0.0,2.8,8.3,12.0,5.0,1.5,0.3,1.0,0.6,1.0,4.9,2.9,4.7,15.7,13.4,5.7,3.6,83.3
3.4~7.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.4,0.4,4.6,5.8,2.8,0.6,15.4
ÇÕ°è,1.3,2.8,8.3,12.1,5.0,1.5,0.3,1.0,0.6,1.1,5.4,3.3,5.1,20.3,19.2,8.5,4.2,100.0

