
Ç³¼Ó,Á¤¿Â,ºÏ,ºÏºÏµ¿,ºÏµ¿,µ¿ºÏµ¿,µ¿,µ¿³²µ¿,³²µ¿,³²³²µ¿,³²,³²³²¼­,³²¼­,¼­³²¼­,¼­,¼­ºÏ¼­,ºÏ¼­,ºÏºÏ¼­,ÇÕ°è
~0.4,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5
0.5~3.3,0.0,1.7,3.5,6.9,6.6,7.4,8.3,5.9,4.3,1.7,3.8,2.8,2.3,9.7,13.8,4.6,2.2,85.5
3.4~7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.8,2.2,0.3,0.1,1.5,1.3,0.5,0.0,7.0
ÇÕ°è,7.5,1.7,3.5,6.9,6.6,7.4,8.3,5.9,4.6,2.6,5.9,3.1,2.4,11.2,15.2,5.1,2.2,100.0

