
Ç³¼Ó,Á¤¿Â,ºÏ,ºÏºÏµ¿,ºÏµ¿,µ¿ºÏµ¿,µ¿,µ¿³²µ¿,³²µ¿,³²³²µ¿,³²,³²³²¼­,³²¼­,¼­³²¼­,¼­,¼­ºÏ¼­,ºÏ¼­,ºÏºÏ¼­,ÇÕ°è
~0.4,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2
0.5~3.3,0.0,0.4,5.1,6.6,6.1,2.4,0.3,0.1,0.1,0.6,1.5,3.6,5.5,14.6,9.1,3.3,1.6,61.1
3.4~7.9,0.0,0.0,0.0,0.1,5.1,0.4,0.0,0.0,0.0,0.0,0.4,3.3,5.4,12.3,7.5,1.9,0.1,36.6
ÇÕ°è,2.2,0.4,5.1,6.7,11.2,2.8,0.3,0.1,0.1,0.6,1.9,6.9,10.9,26.9,16.6,5.2,1.8,100.0

