
Ç³¼Ó,Á¤¿Â,ºÏ,ºÏºÏµ¿,ºÏµ¿,µ¿ºÏµ¿,µ¿,µ¿³²µ¿,³²µ¿,³²³²µ¿,³²,³²³²¼­,³²¼­,¼­³²¼­,¼­,¼­ºÏ¼­,ºÏ¼­,ºÏºÏ¼­,ÇÕ°è
~0.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.5~3.3,0.0,2.0,5.5,16.7,9.0,4.0,5.8,6.0,4.4,3.8,5.9,2.4,5.1,10.6,5.1,2.0,2.2,90.6
3.4~7.9,0.0,0.0,0.0,0.9,0.8,0.1,0.1,0.4,0.3,0.3,1.1,0.5,1.1,1.2,0.4,0.0,0.1,7.4
ÇÕ°è,2.0,2.0,5.5,17.6,9.8,4.2,5.9,6.5,4.7,4.0,7.0,3.0,6.2,11.8,5.5,2.0,2.3,100.0

