
Ç³¼Ó,Á¤¿Â,ºÏ,ºÏºÏµ¿,ºÏµ¿,µ¿ºÏµ¿,µ¿,µ¿³²µ¿,³²µ¿,³²³²µ¿,³²,³²³²¼­,³²¼­,¼­³²¼­,¼­,¼­ºÏ¼­,ºÏ¼­,ºÏºÏ¼­,ÇÕ°è
~0.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4
0.5~3.3,0.0,1.3,5.0,9.7,5.8,3.2,2.8,1.3,1.3,3.5,5.6,6.1,8.9,10.0,5.0,1.5,1.8,72.6
3.4~7.9,0.0,0.0,0.1,6.3,4.0,0.3,0.1,0.7,0.0,0.7,2.4,1.8,3.2,3.9,2.1,0.3,0.1,26.0
ÇÕ°è,1.4,1.3,5.1,16.0,9.9,3.5,2.9,1.9,1.3,4.2,7.9,7.9,12.1,13.9,7.1,1.8,1.9,100.0

